,tile_id,fans,blotches
4897,APF00005jx,1,1
7198,APF00007o3,0,1
16382,APF0000hty,1,0
23920,APF0000qci,0,1
9500,APF0000a51,0,1
5580,APF000065p,0,1
24745,APF0000r79,1,1
4748,APF00005ch,0,0
20597,APF0000mhg,0,1
14036,APF0000exd,1,1
22002,APF0000nus,1,1
8696,APF00009co,1,1
14379,APF0000fc6,1,1
7565,APF000083e,1,1
14725,APF0000fw9,0,1
5000,APF00005nq,1,1
27663,APF0000v1s,1,0
13624,APF0000ec7,1,1
23499,APF0000pzs,1,0
3217,APF00002wt,1,1
11360,APF0000bt5,1,0
22118,APF0000o3m,0,1
23947,APF0000qd9,1,1
8547,APF0000986,1,0
28988,APF0000whx,1,1
10228,APF0000av9,1,1
915,APF00000s5,0,1
18929,APF0000k5q,0,1
28366,APF0000w0k,1,1
26359,APF0000t6q,1,1
13897,APF0000eqh,0,1
16806,APF0000i5t,1,1
9009,APF00009o1,1,0
22561,APF0000p61,1,1
21561,APF0000nf0,0,1
23887,APF0000qbl,0,1
3490,APF0000351,0,1
21316,APF0000n6m,0,1
25530,APF0000se2,1,0
7743,APF00008cu,1,0
18524,APF0000jtq,1,1
26640,APF0000teu,1,1
23222,APF0000poz,1,0
21863,APF0000nos,1,1
18248,APF0000jlo,0,1
988,APF00000ua,1,1
7377,APF00007t2,0,1
20718,APF0000mne,1,1
5809,APF00006g7,0,1
13697,APF0000eii,1,1
25812,APF0000sm6,1,1
3633,APF00003ch,1,0
18096,APF0000jh8,0,1
28932,APF0000wgc,1,1
359,APF00000c1,0,0
11429,APF0000bv5,1,0
16312,APF0000hs0,1,1
800,APF00000ow,0,1
1840,APF00001ka,0,1
5575,APF000065k,0,1
27592,APF0000ush,0,1
7538,APF0000820,1,0
13940,APF0000etp,0,1
19451,APF0000kl7,0,1
6742,APF00007a4,0,1
27777,APF0000v87,0,1
10182,APF0000atv,1,0
2524,APF000025h,1,1
18726,APF0000jzk,0,1
104,APF000003j,0,1
2677,APF00002bh,0,1
8781,APF00009f7,0,1
7222,APF00007or,0,1
12284,APF0000col,1,0
13554,APF0000e7v,1,1
8195,APF00008wi,1,1
17915,APF0000jb6,0,1
25054,APF0000rnx,1,1
1590,APF00001co,0,1
8910,APF00009jt,0,1
3035,APF00002pc,0,1
26767,APF0000tje,1,1
10111,APF0000aro,1,1
18001,APF0000jeg,0,1
2362,APF00001zt,0,1
12216,APF0000cm8,1,0
4502,APF00004k7,0,1
6675,APF0000786,0,1
17238,APF0000ik8,0,1
4793,APF00005ep,0,1
4562,APF00004tb,0,1
27848,APF0000vao,1,1
9671,APF0000aak,1,1
19511,APF0000kn0,1,1
10300,APF0000axe,1,1
24346,APF0000qt9,0,1
24447,APF0000qxd,1,0
20670,APF0000mle,1,1
26411,APF0000t89,1,1
7488,APF00007yw,1,0
6369,APF00006vs,0,1
12746,APF0000d6p,1,0
26599,APF0000tdo,1,1
13668,APF0000eff,1,1
5876,APF00006i3,0,1
6060,APF00006n7,1,1
3229,APF00002x7,0,1
28845,APF0000wdx,1,1
17731,APF0000j3y,1,1
11022,APF0000bji,0,1
25696,APF0000siu,1,1
8257,APF00008yu,1,0
20077,APF0000l7p,0,1
18670,APF0000jxx,1,1
28320,APF0000vz9,1,1
6407,APF00006wu,1,1
19375,APF0000kix,0,1
8058,APF00008r1,1,0
8963,APF00009me,1,1
2292,APF00001xc,0,1
8299,APF000090d,1,1
531,APF00000h7,0,1
1220,APF000010y,1,0
372,APF00000cf,0,1
25857,APF0000sng,1,1
9841,APF0000ah0,1,1
25843,APF0000sn2,0,1
23751,APF0000q7s,1,1
10168,APF0000ate,1,1
10119,APF0000arw,0,1
20310,APF0000lw5,0,1
1119,APF00000y2,1,1
12047,APF0000cgp,1,0
26838,APF0000tld,1,0
20093,APF0000l9h,0,0
17977,APF0000jdr,0,1
28468,APF0000w3e,1,0
17767,APF0000j58,0,1
26650,APF0000tf5,0,1
229,APF000007v,0,0
17157,APF0000ihg,1,1
5973,APF00006ks,1,1
15079,APF0000gin,1,1
20968,APF0000mvv,0,1
15003,APF0000ggi,1,1
13187,APF0000drx,1,0
10756,APF0000bc1,0,1
11670,APF0000c21,1,1
17916,APF0000jb7,1,1
18388,APF0000jpu,1,1
27617,APF0000uwx,0,1
17287,APF0000ilv,1,1
29059,APF0000wjw,1,0
26460,APF0000t9p,1,1
19003,APF0000k7z,1,1
23976,APF0000qe2,1,1
15242,APF0000gn7,1,1
3451,APF000033u,1,1
7964,APF00008n1,0,1
28706,APF0000wa1,1,1
9317,APF00009ys,1,1
7729,APF00008cd,0,1
25572,APF0000sf9,1,0
8558,APF000098j,1,1
16194,APF0000hop,1,0
14228,APF0000f4k,1,1
3034,APF00002pb,0,1
6612,APF0000769,0,1
19462,APF0000klj,0,1
11171,APF0000bnp,1,1
8451,APF0000958,1,1
18012,APF0000jer,0,1
21900,APF0000nq8,0,1
1893,APF00001lu,0,1
15492,APF0000gvi,1,0
26020,APF0000ss4,0,1
22632,APF0000p80,1,1
9816,APF0000afz,0,1
13011,APF0000det,1,1
29299,APF0000wqk,1,1
18266,APF0000jm8,0,1
21467,APF0000nbr,1,1
22253,APF0000ogn,1,0
11671,APF0000c23,1,1
5023,APF00005od,1,1
28442,APF0000w2o,1,1
26215,APF0000syc,1,0
11667,APF0000c1y,1,1
25535,APF0000se7,1,1
14429,APF0000fe4,0,1
28374,APF0000w0s,1,1
7852,APF00008hs,0,1
18889,APF0000k4g,0,1
28273,APF0000vxx,1,1
1189,APF0000100,1,1
12764,APF0000d7h,1,1
3166,APF00002uv,0,1
1307,APF0000140,1,1
23989,APF0000qef,1,1
6214,APF00006rh,0,1
10392,APF0000azy,1,0
8732,APF00009dt,1,1
17954,APF0000jcw,0,1
14639,APF0000ft5,0,1
24196,APF0000qn9,1,0
26692,APF0000tgu,0,1
4100,APF00003zo,1,0
21230,APF0000n41,0,1
29431,APF0000wu8,1,1
27541,APF0000uj4,1,0
28447,APF0000w2t,1,1
13596,APF0000e9o,1,1
10139,APF0000ash,0,1
10758,APF0000bc3,0,1
22905,APF0000pfm,0,1
9272,APF00009xe,1,0
24023,APF0000qfd,1,1
6998,APF00007ij,0,1
7145,APF00007mm,0,1
28512,APF0000w4m,1,1
15178,APF0000glf,1,1
17920,APF0000jbg,0,1
12906,APF0000dbi,1,1
18562,APF0000jut,0,1
24564,APF0000r1u,0,1
20075,APF0000l7i,1,1
83,APF000002r,0,1
10044,APF0000apf,1,1
27698,APF0000v5x,0,1
2680,APF00002bk,0,1
26170,APF0000swf,1,1
4834,APF00005hb,1,1
5526,APF0000642,1,1
2906,APF00002kd,0,1
25847,APF0000sn6,1,1
26906,APF0000tnf,1,1
27928,APF0000vd2,1,1
21678,APF0000niw,1,0
12243,APF0000cn1,1,0
1671,APF00001f0,1,1
4372,APF00004b3,1,1
703,APF00000m5,0,1
12413,APF0000csx,1,1
10777,APF0000bcm,1,1
25090,APF0000roz,1,1
6784,APF00007be,0,1
27122,APF0000u03,0,1
3534,APF000036c,0,1
2456,APF000022z,0,1
10656,APF0000b97,1,1
10251,APF0000avx,1,1
16336,APF0000hso,1,1
2572,APF000027e,0,1
7814,APF00008g1,1,1
4796,APF00005ey,1,1
24987,APF0000rm2,1,1
5103,APF00005r2,0,1
8731,APF00009ds,1,0
14486,APF0000fga,0,1
21607,APF0000ngm,1,1
1196,APF0000107,0,1
12008,APF0000cfm,1,1
7631,APF000086y,1,0
2600,APF000028e,0,1
7400,APF00007tp,0,1
8854,APF00009hi,1,0
7509,APF000080i,0,0
27274,APF0000u8a,0,1
21892,APF0000npy,1,1
17785,APF0000j5w,1,1
20008,APF0000l1n,0,1
28844,APF0000wdw,1,1
22282,APF0000ojm,0,1
1305,APF000013y,1,1
22491,APF0000p1y,1,0
11371,APF0000btg,1,0
12981,APF0000ddt,1,0
4951,APF00005ly,1,1
20000,APF0000l1e,0,1
21565,APF0000nf4,1,1
24390,APF0000qux,0,1
12808,APF0000d8p,1,1
28627,APF0000w7t,1,1
28021,APF0000vjn,0,1
15648,APF0000h0s,1,1
10379,APF0000azl,1,1
8300,APF000090g,1,1
7768,APF00008dt,0,1
8962,APF00009md,1,1
6982,APF00007i3,0,1
18919,APF0000k5f,0,1
11724,APF0000c41,1,1
21731,APF0000nkk,1,1
11279,APF0000bqt,0,1
22385,APF0000oul,1,0
24756,APF0000r7l,1,1
15374,APF0000gr9,1,1
2805,APF00002gj,0,1
22021,APF0000nvl,1,1
20835,APF0000mrz,1,1
18834,APF0000k2u,0,1
18668,APF0000jxv,0,1
19006,APF0000k82,0,1
23686,APF0000q5y,0,1
5334,APF00005y8,0,1
8880,APF00009if,0,1
24925,APF0000rkb,1,1
14290,APF0000f7y,0,1
14272,APF0000f6y,0,1
10339,APF0000ayh,1,1
7687,APF00008a0,1,1
23200,APF0000poc,1,0
4144,APF000041x,0,1
13948,APF0000eub,1,0
14100,APF0000ezt,0,1
25817,APF0000smb,1,0
17161,APF0000ihk,1,1
1683,APF00001fc,1,1
9075,APF00009qm,1,1
420,APF00000ds,0,1
21396,APF0000n9e,0,1
4772,APF00005dq,0,1
9782,APF0000ae1,0,1
12455,APF0000cua,1,0
12422,APF0000ct8,1,0
22047,APF0000nwt,0,1
25845,APF0000sn4,1,1
3159,APF00002uj,0,1
4356,APF00004am,1,1
15940,APF0000hbr,0,1
3663,APF00003ea,1,0
3658,APF00003e4,1,0
14432,APF0000fe7,0,1
14114,APF0000f08,1,0
25295,APF0000s02,1,0
6175,APF00006qe,1,1
8011,APF00008p5,0,1
5806,APF00006g4,1,1
22057,APF0000nxc,0,1
3536,APF000036e,0,1
19269,APF0000kft,1,1
20712,APF0000mn6,1,0
26683,APF0000tgh,1,0
19908,APF0000kyo,0,1
3185,APF00002vo,1,1
12007,APF0000cfl,1,0
13669,APF0000efh,1,0
3463,APF0000347,0,1
4641,APF00004y8,0,1
23181,APF0000pnr,1,1
16332,APF0000hsk,1,0
28241,APF0000vx1,1,1
5611,APF000066o,0,1
14828,APF0000g12,0,1
826,APF00000pm,0,1
12489,APF0000cve,1,0
13168,APF0000dre,0,1
27740,APF0000v73,0,1
6662,APF000077q,1,1
3588,APF000039j,0,1
9259,APF00009ww,1,0
4280,APF000047y,1,0
3306,APF00002zm,1,1
13577,APF0000e8u,0,1
2335,APF00001ys,0,1
11194,APF0000bod,1,1
15440,APF0000gtc,0,1
29365,APF0000wse,1,1
17155,APF0000ihe,0,1
4810,APF00005g1,0,0
5966,APF00006kl,0,1
16320,APF0000hs8,1,1
18412,APF0000jqi,1,1
9451,APF0000a3i,1,1
6314,APF00006u9,1,1
10607,APF0000b7t,1,0
19928,APF0000kz9,1,1
4936,APF00005lf,0,1
13105,APF0000doi,1,0
5165,APF00005t0,0,1
25556,APF0000set,1,1
8330,APF000091i,1,1
16693,APF0000i2o,1,0
28207,APF0000vw2,1,1
2008,APF00001p1,1,1
18185,APF0000jju,0,1
3799,APF00003l9,1,1
6483,APF00006yy,0,1
24879,APF0000riy,1,0
5985,APF00006l4,0,1
29303,APF0000wqo,1,1
23063,APF0000pkc,1,0
1181,APF00000zs,1,1
11243,APF0000bpt,1,0
7263,APF00007pw,0,1
17326,APF0000in3,1,1
12979,APF0000ddr,1,0
20440,APF0000m59,1,1
7407,APF00007tw,0,1
4746,APF00005c8,0,0
5914,APF00006j5,1,1
8316,APF0000912,0,1
7215,APF00007ok,0,1
6009,APF00006ls,0,1
27856,APF0000vaw,1,1
10803,APF0000bdc,1,1
16631,APF0000i0x,1,0
14417,APF0000fdp,1,1
8127,APF00008ty,0,1
1905,APF00001m6,1,1
25753,APF0000ski,1,1
759,APF00000nr,0,1
22390,APF0000ouq,1,0
9279,APF00009xl,1,0
21864,APF0000nou,1,0
27434,APF0000udy,1,1
10123,APF0000as0,1,1
16785,APF0000i58,1,0
24072,APF0000qhd,0,1
11523,APF0000bxt,1,1
17447,APF0000iqy,1,1
26717,APF0000ths,1,1
11839,APF0000cae,1,0
25489,APF0000scw,1,1
1783,APF00001ij,1,0
12248,APF0000cn8,1,0
13235,APF0000dvt,1,0
10188,APF0000au2,1,0
25544,APF0000seg,1,1
22745,APF0000pb5,1,1
21370,APF0000n8c,0,1
28058,APF0000vny,0,1
5427,APF0000615,1,1
25146,APF0000rqn,1,1
17729,APF0000j3u,0,1
3714,APF00003hi,1,1
19255,APF0000kff,1,1
8841,APF00009h2,1,0
11832,APF0000ca6,0,1
1150,APF00000yx,1,1
8311,APF000090t,1,1
24407,APF0000qvp,1,1
3332,APF000030c,1,1
7691,APF00008a8,1,0
20536,APF0000mba,0,1
11197,APF0000bog,0,1
8020,APF00008pj,1,1
4645,APF00004yo,1,0
14438,APF0000feg,0,1
1040,APF00000vt,1,1
13042,APF0000dg3,0,1
25456,APF0000sbs,0,1
18353,APF0000jou,0,1
25496,APF0000sd3,0,1
21418,APF0000na6,1,1
24045,APF0000qfz,1,1
7721,APF00008bs,1,0
20208,APF0000lld,0,1
19395,APF0000kjk,0,1
791,APF00000on,1,1
4608,APF00004ut,0,1
10904,APF0000bg7,1,1
12331,APF0000cq5,1,1
22710,APF0000pa6,1,1
5514,APF000063p,1,1
23452,APF0000pyg,0,1
15387,APF0000grq,0,1
6005,APF00006lo,1,1
5195,APF00005tz,0,1
15517,APF0000gwe,1,1
15603,APF0000gyu,1,1
18819,APF0000k2e,0,1
6288,APF00006tj,1,1
9869,APF0000aif,1,0
23763,APF0000q84,1,1
26521,APF0000tbf,1,0
13281,APF0000dxn,0,1
27121,APF0000u01,1,1
9170,APF00009tx,1,1
4638,APF00004xo,1,0
16706,APF0000i31,1,1
27034,APF0000trb,1,1
16455,APF0000hvz,1,0
14416,APF0000fdo,0,1
10474,APF0000b3y,1,1
28042,APF0000vlu,0,1
27350,APF0000ub3,1,1
7163,APF00007n4,0,1
3434,APF0000339,1,1
1651,APF00001eg,0,1
2608,APF000028r,0,1
7651,APF000087x,1,0
21192,APF0000n2u,0,1
26553,APF0000tcc,1,1
25590,APF0000sfr,1,1
29140,APF0000wm5,1,0
22692,APF0000p9o,1,1
20906,APF0000mu1,1,1
7720,APF00008bq,1,0
27266,APF0000u7z,1,1
19052,APF0000k9e,1,1
6349,APF00006v8,0,1
26106,APF0000sul,1,1
12796,APF0000d8d,1,0
17990,APF0000je4,0,1
3542,APF000036l,0,1
4225,APF0000464,1,1
8652,APF00009be,1,1
12175,APF0000cku,1,0
6689,APF000078l,0,1
23709,APF0000q6m,0,1
8496,APF000096o,1,1
2669,APF00002b5,1,0
15825,APF0000h7x,1,0
20366,APF0000m1e,1,1
16617,APF0000i0j,1,1
22123,APF0000o41,0,1
5475,APF000062k,0,1
28856,APF0000we8,1,0
24087,APF0000qi9,1,0
6990,APF00007ib,0,1
928,APF00000sj,1,1
23290,APF0000pqv,1,0
12856,APF0000da2,1,0
6780,APF00007b9,0,1
29031,APF0000wj4,1,1
29427,APF0000wu4,1,1
464,APF00000f3,0,1
8055,APF00008qy,1,1
25715,APF0000sjf,0,1
13146,APF0000dqs,1,1
21012,APF0000mx7,1,1
16144,APF0000hjk,0,1
14013,APF0000ewl,0,1
4820,APF00005gr,1,1
19977,APF0000l0n,1,1
18118,APF0000jhv,0,1
9801,APF0000af2,0,1
15755,APF0000h55,1,0
22151,APF0000o6w,1,0
26129,APF0000sv8,1,1
4302,APF000048r,1,1
17736,APF0000j44,0,1
17126,APF0000ige,0,1
18771,APF0000k0x,1,1
24645,APF0000r4d,0,1
24630,APF0000r3y,1,1
7212,APF00007oh,0,1
8920,APF00009k7,0,1
5724,APF00006du,1,1
4682,APF000056x,1,0
3242,APF00002xk,0,1
1791,APF00001is,0,1
8317,APF0000914,1,1
5740,APF00006ea,1,1
4493,APF00004fc,1,1
27628,APF0000uy0,0,1
1872,APF00001l9,1,1
22619,APF0000p7n,1,1
24674,APF0000r57,0,1
23127,APF0000pm8,1,0
16497,APF0000hx5,1,1
26807,APF0000tki,1,1
16459,APF0000hw3,1,0
28559,APF0000w5x,1,1
23959,APF0000qdl,1,0
26286,APF0000t4e,1,0
177,APF0000064,0,1
22369,APF0000oto,1,1
7267,APF00007q0,0,1
3359,APF0000313,0,1
16381,APF0000htx,1,0
5059,APF00005pk,1,0
14969,APF0000gcd,1,1
18160,APF0000jj4,0,1
9369,APF0000a0p,1,1
7100,APF00007ld,0,1
18772,APF0000k0y,0,1
15302,APF0000goy,1,1
21558,APF0000nex,0,1
18827,APF0000k2m,1,1
11752,APF0000c7m,1,0
5959,APF00006ke,1,1
21202,APF0000n36,0,1
23107,APF0000pln,1,1
1843,APF00001kd,1,0
18914,APF0000k5a,0,1
5104,APF00005r3,1,1
13600,APF0000ea1,1,1
23938,APF0000qd0,0,1
4480,APF00004ew,1,1
9029,APF00009p1,1,1
5272,APF00005wc,1,1
19755,APF0000ku0,0,1
21792,APF0000nme,1,1
7559,APF0000833,1,1
29229,APF0000wom,1,1
2115,APF00001s2,1,1
17017,APF0000icb,0,1
1211,APF000010n,0,1
27703,APF0000v62,0,1
20048,APF0000l3x,0,1
11742,APF0000c7a,1,1
19889,APF0000ky4,0,1
22409,APF0000ovl,1,1
25980,APF0000sqy,1,0
21925,APF0000nr6,1,1
23371,APF0000pw6,1,0
1495,APF000019x,0,1
24850,APF0000rgu,0,1
28070,APF0000vps,0,1
29476,APF0000wvh,1,1
29424,APF0000wu1,1,1
8509,APF0000972,1,0
12968,APF0000ddf,1,1
3063,APF00002qq,0,1
6979,APF00007i0,0,1
28978,APF0000whn,1,0
1053,APF00000w7,1,1
14264,APF0000f6l,1,1
6653,APF000077h,1,1
21415,APF0000na2,0,1
20910,APF0000mu6,0,1
5725,APF00006dv,0,1
21108,APF0000n09,1,0
14658,APF0000fto,0,1
7338,APF00007rz,0,1
26169,APF0000swe,1,1
17971,APF0000jdl,0,1
6142,APF00006ph,1,1
23865,APF0000qaz,1,1
28908,APF0000wfo,1,1
5925,APF00006jg,0,1
14925,APF0000g7j,0,1
18839,APF0000k2z,1,1
17007,APF0000ibu,0,1
28933,APF0000wgd,1,0
27656,APF0000v1c,0,1
12620,APF0000d0w,1,0
2544,APF000026e,0,1
21154,APF0000n1m,0,1
1716,APF00001gd,0,1
17883,APF0000j9z,0,1
4343,APF00004a3,1,1
14089,APF0000ezc,1,1
5527,APF0000643,0,1
499,APF00000g5,0,1
20989,APF0000mwi,0,1
20139,APF0000leh,0,1
78,APF000002m,0,1
22373,APF0000oty,0,1
6956,APF00007hb,1,1
11723,APF0000c40,0,1
13199,APF0000ds9,1,1
394,APF00000d1,0,1
17595,APF0000iwo,1,1
7938,APF00008ly,1,0
5221,APF00005ut,1,1
2675,APF00002bc,0,1
5650,APF00006bs,0,1
5695,APF00006d1,1,1
28560,APF0000w5y,1,1
10798,APF0000bd7,1,1
11986,APF0000cez,1,1
9128,APF00009sh,1,0
16150,APF0000hjs,0,1
20574,APF0000mes,1,0
14098,APF0000ezo,0,1
19508,APF0000kmx,1,1
24269,APF0000qqc,1,0
26784,APF0000tjv,1,1
17040,APF0000idd,0,1
9853,APF0000ahm,1,0
7039,APF00007jo,1,1
1543,APF00001b9,1,1
2720,APF00002d6,0,1
14902,APF0000g3z,0,1
21136,APF0000n13,1,1
12938,APF0000dcf,1,1
8215,APF00008x8,1,1
15762,APF0000h5h,1,0
24332,APF0000qsp,1,0
13485,APF0000e5p,1,1
21715,APF0000nk0,1,0
17087,APF0000if1,1,0
5434,APF000061e,1,1
27024,APF0000tr1,0,1
1942,APF00001n7,1,1
6308,APF00006u3,1,1
15717,APF0000h3l,1,0
13539,APF0000e7d,1,1
25426,APF0000s5t,0,1
9861,APF0000ai1,1,0
5317,APF00005xr,1,1
4499,APF00004jh,0,1
18097,APF0000jh9,1,1
2940,APF00002ll,0,1
20849,APF0000mse,1,1
12024,APF0000cg2,1,1
25044,APF0000rnn,1,1
27123,APF0000u05,1,0
13703,APF0000ej0,1,1
26481,APF0000taa,1,0
14538,APF0000fie,0,0
19939,APF0000kzk,0,1
2117,APF00001s4,0,1
9914,APF0000akc,1,0
26974,APF0000tpi,0,1
12210,APF0000cm1,1,1
29648,APF0000x2f,0,1
24255,APF0000qps,0,1
11110,APF0000bly,1,1
27557,APF0000un8,1,0
3868,APF00003oh,1,1
23902,APF0000qc0,1,0
9663,APF0000aac,0,1
22558,APF0000p5y,1,1
21167,APF0000n20,0,1
4075,APF00003yt,1,0
6479,APF00006yu,0,1
11897,APF0000ccc,0,1
12922,APF0000dby,1,1
24877,APF0000riw,1,1
248,APF000008i,1,1
20435,APF0000m53,0,1
20036,APF0000l2f,0,1
1131,APF00000ye,1,1
11959,APF0000ce6,1,1
8569,APF000098v,0,1
11317,APF0000brw,1,1
19776,APF0000kun,0,1
10702,APF0000bai,1,1
6095,APF00006o6,1,1
13083,APF0000dl6,1,0
23848,APF0000qah,1,0
11533,APF0000by3,1,1
796,APF00000os,1,1
17450,APF0000ir1,0,1
20583,APF0000mfr,1,0
15561,APF0000gxo,1,1
10145,APF0000asp,1,1
21275,APF0000n5f,1,1
9545,APF0000a6j,0,1
6166,APF00006q5,0,1
8223,APF00008xm,1,1
11657,APF0000c1n,1,1
11090,APF0000ble,1,1
22729,APF0000pap,1,1
8809,APF00009g3,1,1
23140,APF0000pmm,1,1
4048,APF00003xj,1,0
26347,APF0000t6e,1,1
28231,APF0000vwr,1,1
9990,APF0000ant,1,1
28208,APF0000vw3,0,1
9464,APF0000a3x,0,1
26763,APF0000tja,1,1
1623,APF00001dn,1,1
26073,APF0000sto,1,1
12451,APF0000cu6,1,1
7137,APF00007me,0,1
1133,APF00000yg,1,1
19113,APF0000kb7,1,1
27499,APF0000ug0,1,1
13514,APF0000e6o,1,1
13654,APF0000eea,1,1
20518,APF0000m8w,0,1
995,APF00000uh,1,1
14220,APF0000f4b,1,0
12891,APF0000db3,1,1
5395,APF0000606,1,1
26738,APF0000tij,0,1
11108,APF0000blw,1,1
2657,APF00002al,0,1
11391,APF0000bu2,1,1
19192,APF0000kdm,0,1
14229,APF0000f4m,1,1
8746,APF00009e7,1,1
16604,APF0000i06,1,1
738,APF00000n6,1,1
10717,APF0000bay,1,1
21328,APF0000n70,0,1
5639,APF00006bh,1,1
2776,APF00002fh,0,1
12078,APF0000chl,1,1
6502,APF00006zk,1,1
21318,APF0000n6o,0,1
25522,APF0000sdt,1,0
10126,APF0000as3,1,1
8273,APF00008zh,0,1
18235,APF0000jlb,0,1
26712,APF0000thm,1,1
629,APF00000k1,0,1
4792,APF00005eo,0,1
26483,APF0000tac,1,1
27526,APF0000ugv,1,0
6683,APF000078e,0,1
3388,APF000031w,1,1
27786,APF0000v8g,0,1
13593,APF0000e9j,1,1
25450,APF0000sb2,0,1
2579,APF000027o,1,1
20633,APF0000mjh,1,1
4259,APF000047c,1,1
26999,APF0000tq9,1,1
187,APF000006h,0,1
17610,APF0000ixn,1,0
16005,APF0000hdv,1,0
14303,APF0000f8m,1,1
27288,APF0000u8r,0,1
737,APF00000n5,1,1
5937,APF00006js,0,1
6025,APF00006m8,1,1
28669,APF0000w8z,1,0
13298,APF0000dya,1,1
17148,APF0000ih5,0,1
125,APF0000049,0,1
7572,APF0000843,1,0
12014,APF0000cfs,1,1
12765,APF0000d7i,1,0
29137,APF0000wm2,1,0
10814,APF0000bdo,1,1
22771,APF0000pbv,1,1
7809,APF00008fv,0,1
10410,APF0000b0s,0,1
100,APF000003e,0,1
17191,APF0000iip,0,1
26827,APF0000tl2,1,0
4129,APF0000412,1,0
11010,APF0000bj6,1,1
18224,APF0000jkz,0,1
22066,APF0000nyg,0,1
28085,APF0000vsg,0,1
9413,APF0000a28,1,1
18812,APF0000k27,0,1
3274,APF00002yp,0,1
26859,APF0000tly,1,1
8000,APF00008ol,1,0
1183,APF00000zu,1,1
24994,APF0000rm9,0,1
8717,APF00009da,1,1
25111,APF0000rpl,1,0
3277,APF00002ys,1,1
7259,APF00007ps,0,1
5082,APF00005qf,1,1
22402,APF0000ov6,0,1
10390,APF0000azw,1,1
21390,APF0000n96,1,1
13030,APF0000dfm,1,1
636,APF00000k8,0,1
27712,APF0000v6b,1,1
4097,APF00003zk,1,1
29130,APF0000wlv,1,0
18470,APF0000js5,0,1
14358,APF0000fbf,0,1
21411,APF0000n9x,0,1
1858,APF00001kt,1,1
15864,APF0000h93,1,1
19919,APF0000kz0,0,1
24159,APF0000qlg,0,1
19170,APF0000kd0,1,1
26769,APF0000tjg,1,1
12737,APF0000d68,0,1
24937,APF0000rkn,1,1
1618,APF00001di,1,1
4535,APF00004sf,0,1
12435,APF0000ctl,1,0
19907,APF0000kyn,0,1
14342,APF0000fam,0,1
24902,APF0000rjm,1,1
11375,APF0000btm,1,1
27351,APF0000ub4,0,1
1109,APF00000xs,1,1
21196,APF0000n2y,1,1
25310,APF0000s0k,1,0
4604,APF00004up,0,1
10780,APF0000bcp,0,1
12888,APF0000db0,0,1
22748,APF0000pb8,1,1
10347,APF0000ayp,1,0
2093,APF00001rg,1,1
11293,APF0000br7,1,1
28448,APF0000w2u,1,1
18749,APF0000k08,0,1
12099,APF0000ci6,1,0
10115,APF0000ars,1,1
21592,APF0000ng2,0,1
29393,APF0000wt6,1,0
16739,APF0000i3y,1,0
9325,APF00009z1,0,1
9438,APF0000a31,1,1
28934,APF0000wge,1,0
7815,APF00008g3,1,1
10034,APF0000ap2,1,0
13487,APF0000e5x,0,1
24650,APF0000r4i,1,1
17486,APF0000is5,0,1
13861,APF0000enw,1,0
16886,APF0000i81,0,1
3890,APF00003pn,1,1
20940,APF0000mv2,0,1
4073,APF00003yq,1,0
15978,APF0000hcz,0,1
2596,APF0000289,1,1
829,APF00000pp,1,1
8052,APF00008qv,1,0
8616,APF00009a9,1,1
25125,APF0000rq0,0,1
10128,APF0000as6,1,1
15126,APF0000gjy,1,1
9553,APF0000a6t,1,0
1468,APF0000196,1,1
18109,APF0000jhl,0,1
21405,APF0000n9p,0,1
25321,APF0000s11,1,1
25586,APF0000sfn,0,1
15120,APF0000gjs,1,1
4167,APF0000434,0,1
9514,APF0000a5h,1,1
2512,APF0000253,0,1
22763,APF0000pbn,1,1
10153,APF0000asy,1,1
7457,APF00007wh,0,1
1242,APF000011r,0,1
2068,APF00001qr,0,1
23560,APF0000q1i,1,1
10708,APF0000bao,1,1
17821,APF0000j73,0,1
19364,APF0000kik,0,1
8270,APF00008zd,1,1
21634,APF0000nhk,1,1
12130,APF0000cja,1,1
18754,APF0000k0d,0,1
4765,APF00005dc,0,1
26602,APF0000tdr,1,1
4400,APF00004bz,1,1
18589,APF0000jvl,1,1
8621,APF00009ae,1,1
93,APF0000037,1,1
6250,APF00006sh,1,1
22199,APF0000obl,1,0
15345,APF0000gq7,1,0
3499,APF000035b,0,1
9167,APF00009tu,0,1
23450,APF0000pye,1,1
14763,APF0000fxq,0,1
25362,APF0000s2j,0,1
22287,APF0000ok0,0,1
18970,APF0000k6z,0,1
29099,APF0000wl0,1,0
17067,APF0000ied,0,1
25313,APF0000s0n,1,1
22304,APF0000omj,1,0
3986,APF00003un,1,1
15372,APF0000gr6,1,1
10619,APF0000b85,1,1
15687,APF0000h2e,1,1
18137,APF0000jif,0,1
1717,APF00001gf,0,1
15472,APF0000gup,1,1
13653,APF0000ee8,0,1
15731,APF0000h43,1,0
22878,APF0000pev,1,0
19,APF000000n,0,1
3220,APF00002ww,0,1
13228,APF0000dvl,1,0
20680,APF0000mls,1,0
14746,APF0000fx1,0,1
21854,APF0000noc,1,1
21061,APF0000myo,1,1
10095,APF0000ar4,1,1
18677,APF0000jy5,0,1
1520,APF00001am,0,1
5542,APF000064j,0,1
6340,APF00006uz,1,1
24998,APF0000rmd,0,1
18541,APF0000ju8,1,1
4609,APF00004uu,0,1
13361,APF0000e0p,1,1
